,room_address,entities_ptr,doors_ptr,num_doors,x,y,x_1,y_1,type_1,subtype_1,entityID_1,varA_1,varB_1,x_2,y_2,type_2,subtype_2,entityID_2,varA_2,varB_2,x_3,y_3,type_3,subtype_3,entityID_3,varA_3,varB_3,x_4,y_4,type_4,subtype_4,entityID_4,varA_4,varB_4,x_5,y_5,type_5,subtype_5,entityID_5,varA_5,varB_5,x_6,y_6,type_6,subtype_6,entityID_6,varA_6,varB_6,x_7,y_7,type_7,subtype_7,entityID_7,varA_7,varB_7,x_8,y_8,type_8,subtype_8,entityID_8,varA_8,varB_8,x_9,y_9,type_9,subtype_9,entityID_9,varA_9,varB_9,x_10,y_10,type_10,subtype_10,entityID_10,varA_10,varB_10,x_11,y_11,type_11,subtype_11,entityID_11,varA_11,varB_11,x_12,y_12,type_12,subtype_12,entityID_12,varA_12,varB_12,x_13,y_13,type_13,subtype_13,entityID_13,varA_13,varB_13,x_14,y_14,type_14,subtype_14,entityID_14,varA_14,varB_14,x_15,y_15,type_15,subtype_15,entityID_15,varA_15,varB_15,x_16,y_16,type_16,subtype_16,entityID_16,varA_16,varB_16,x_17,y_17,type_17,subtype_17,entityID_17,varA_17,varB_17,x_18,y_18,type_18,subtype_18,entityID_18,varA_18,varB_18,x_19,y_19,type_19,subtype_19,entityID_19,varA_19,varB_19,x_20,y_20,type_20,subtype_20,entityID_20,varA_20,varB_20,x_21,y_21,type_21,subtype_21,entityID_21,varA_21,varB_21,x_22,y_22,type_22,subtype_22,entityID_22,varA_22,varB_22,x_23,y_23,type_23,subtype_23,entityID_23,varA_23,varB_23,x_24,y_24,type_24,subtype_24,entityID_24,varA_24,varB_24,x_25,y_25,type_25,subtype_25,entityID_25,varA_25,varB_25,x_26,y_26,type_26,subtype_26,entityID_26,varA_26,varB_26,x_27,y_27,type_27,subtype_27,entityID_27,varA_27,varB_27,Region,Region Number,Index in Region
169,08518F78,0x8519fd8,0x8518f48,3,37,5,0.0,0.0,2.0,7.0,0.0,1.0,26.0,0.0,0.0,2.0,7.0,1.0,1.0,27.0,200.0,79.0,5.0,3.0,6.0,43.0,39.0,8.0,160.0,2.0,2.0,2.0,0.0,1.0,96.0,256.0,1.0,56.0,3.0,0.0,0.0,64.0,280.0,1.0,56.0,4.0,0.0,0.0,48.0,304.0,1.0,56.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,20
170,08519030,0x851a038,0x8519000,3,35,7,0.0,0.0,2.0,7.0,0.0,1.0,36.0,80.0,159.0,1.0,59.0,1.0,0.0,0.0,144.0,159.0,1.0,59.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,21
171,085190C8,0x851a068,0x85190a8,2,36,7,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,0.0,0.0,1.0,57.0,7.0,1.0,3.0,0.0,0.0,1.0,57.0,8.0,3.0,2.0,215.0,95.0,3.0,0.0,11.0,9.0,1.0,200.0,127.0,1.0,59.0,9.0,0.0,0.0,199.0,255.0,3.0,0.0,12.0,9.0,0.0,96.0,288.0,2.0,54.0,6.0,6.0,0.0,80.0,416.0,2.0,50.0,3.0,0.0,0.0,112.0,416.0,2.0,50.0,4.0,0.0,0.0,136.0,416.0,2.0,50.0,5.0,0.0,1.0,208.0,440.0,4.0,1.0,13.0,151.0,6.0,192.0,447.0,1.0,59.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,22
172,08519160,0x851a11c,0x8519140,2,37,7,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,40.0,144.0,3.0,0.0,4.0,9.0,0.0,199.0,248.0,3.0,0.0,5.0,9.0,0.0,104.0,288.0,2.0,54.0,3.0,0.0,0.0,40.0,376.0,3.0,0.0,6.0,9.0,0.0,199.0,408.0,3.0,0.0,7.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,23
173,085191F8,0x851a188,0x85191d8,2,35,8,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,0.0,0.0,1.0,57.0,5.0,3.0,2.0,80.0,120.0,1.0,55.0,6.0,0.0,0.0,208.0,127.0,3.0,0.0,8.0,9.0,0.0,48.0,232.0,2.0,42.0,3.0,160.0,3.0,208.0,312.0,5.0,4.0,10.0,60.0,19.0,144.0,320.0,2.0,41.0,4.0,416.0,3.0,48.0,400.0,1.0,41.0,7.0,0.0,0.0,40.0,415.0,3.0,0.0,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,24
174,08519290,0x851a218,0x8519270,2,36,9,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,208.0,95.0,3.0,0.0,3.0,9.0,1.0,160.0,120.0,1.0,56.0,4.0,0.0,0.0,200.0,127.0,1.0,59.0,5.0,0.0,0.0,183.0,255.0,3.0,0.0,6.0,9.0,0.0,196.0,287.0,1.0,59.0,7.0,0.0,0.0,208.0,288.0,2.0,50.0,8.0,0.0,0.0,208.0,320.0,2.0,50.0,9.0,0.0,0.0,160.0,328.0,1.0,56.0,10.0,0.0,0.0,208.0,352.0,2.0,50.0,11.0,0.0,0.0,40.0,383.0,3.0,0.0,12.0,9.0,0.0,208.0,383.0,3.0,0.0,13.0,9.0,0.0,80.0,416.0,2.0,50.0,14.0,0.0,0.0,112.0,416.0,2.0,50.0,15.0,0.0,0.0,136.0,416.0,2.0,50.0,16.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,25
175,08519328,0x851a2f0,0x8519308,2,37,9,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,40.0,96.0,3.0,0.0,6.0,9.0,0.0,200.0,144.0,3.0,0.0,7.0,9.0,0.0,208.0,255.0,1.0,59.0,4.0,0.0,0.0,40.0,272.0,3.0,0.0,8.0,9.0,0.0,40.0,368.0,3.0,0.0,9.0,9.0,0.0,128.0,374.0,2.0,54.0,3.0,1.0,0.0,208.0,383.0,3.0,0.0,10.0,9.0,0.0,128.0,440.0,1.0,53.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,26
176,085193D0,0x851a380,0x85193b0,2,35,10,0.0,0.0,2.0,7.0,0.0,1.0,36.0,119.0,159.0,1.0,58.0,1.0,6.0,0.0,120.0,159.0,2.0,14.0,2.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,27
177,08519460,0x851a3b0,0x8519450,1,33,11,0.0,0.0,2.0,7.0,0.0,1.0,27.0,56.0,127.0,1.0,59.0,2.0,0.0,0.0,120.0,120.0,4.0,3.0,1.0,30.0,10.0,104.0,159.0,1.0,59.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,28
178,08519508,0x851a3ec,0x85194e8,2,35,11,0.0,0.0,2.0,7.0,0.0,1.0,36.0,120.0,159.0,1.0,58.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,29
179,085195C0,0x851a410,0x8519590,3,36,11,0.0,0.0,2.0,7.0,0.0,1.0,36.0,56.0,152.0,2.0,14.0,1.0,14.0,0.0,112.0,160.0,2.0,50.0,2.0,0.0,0.0,184.0,152.0,2.0,14.0,3.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,30
180,08519668,0x851a44c,0x8519648,2,37,11,0.0,0.0,2.0,32.0,0.0,8.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,36.0,120.0,159.0,2.0,11.0,2.0,52.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,31
181,085196E0,0x8510f84,0x85196d0,1,38,5,0.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,32
182,08519770,0x851a47c,0x8519760,1,39,12,0.0,0.0,2.0,7.0,0.0,1.0,27.0,112.0,175.0,1.0,59.0,1.0,0.0,0.0,160.0,159.0,1.0,59.0,2.0,0.0,0.0,192.0,95.0,3.0,0.0,3.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,33
183,08519818,0x851a4b8,0x85197f8,2,37,15,0.0,0.0,2.0,7.0,0.0,1.0,36.0,8.0,160.0,2.0,0.0,1.0,0.0,0.0,68.0,151.0,1.0,63.0,2.0,0.0,0.0,96.0,152.0,1.0,63.0,3.0,0.0,0.0,152.0,150.0,1.0,63.0,4.0,0.0,0.0,166.0,151.0,1.0,63.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,34
184,085198A0,0x851a50c,0x8519880,2,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,35
185,0851A584,0x851cb90,0x851a564,2,5,22,0.0,0.0,2.0,7.0,0.0,1.0,8.0,232.0,160.0,2.0,0.0,1.0,0.0,0.0,96.0,192.0,1.0,16.0,2.0,0.0,0.0,112.0,288.0,1.0,0.0,3.0,0.0,0.0,128.0,288.0,1.0,0.0,4.0,0.0,0.0,144.0,288.0,1.0,0.0,5.0,0.0,0.0,128.0,336.0,1.0,2.0,6.0,0.0,0.0,112.0,416.0,1.0,0.0,7.0,0.0,0.0,64.0,440.0,4.0,4.0,8.0,66.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,1
186,0851A624,0x851cc08,0x851a5f4,3,6,23,0.0,0.0,2.0,7.0,0.0,1.0,7.0,0.0,0.0,2.0,7.0,1.0,1.0,8.0,240.0,96.0,2.0,15.0,2.0,0.0,0.0,384.0,144.0,2.0,20.0,3.0,2.0,0.0,432.0,96.0,2.0,15.0,4.0,0.0,0.0,512.0,168.0,1.0,7.0,5.0,0.0,0.0,624.0,96.0,2.0,15.0,6.0,0.0,0.0,768.0,144.0,2.0,20.0,7.0,2.0,0.0,816.0,96.0,2.0,15.0,8.0,0.0,1.0,1008.0,96.0,2.0,15.0,9.0,1.0,1.0,1024.0,168.0,1.0,7.0,10.0,0.0,0.0,1056.0,144.0,2.0,20.0,11.0,2.0,0.0,1184.0,168.0,1.0,7.0,12.0,0.0,0.0,1200.0,96.0,2.0,15.0,13.0,0.0,1.0,1296.0,144.0,2.0,20.0,14.0,2.0,0.0,1392.0,96.0,2.0,15.0,15.0,0.0,0.0,1408.0,168.0,1.0,7.0,16.0,0.0,0.0,1584.0,96.0,2.0,15.0,17.0,0.0,0.0,1600.0,144.0,2.0,20.0,18.0,2.0,0.0,1776.0,96.0,2.0,15.0,19.0,0.0,0.0,1792.0,168.0,1.0,7.0,20.0,0.0,0.0,1872.0,96.0,2.0,15.0,21.0,0.0,0.0,1968.0,96.0,2.0,15.0,22.0,0.0,0.0,2160.0,96.0,2.0,15.0,23.0,0.0,0.0,2208.0,144.0,2.0,20.0,24.0,2.0,0.0,2384.0,120.0,4.0,2.0,25.0,130.0,4.0,,,,,,,,Underground Reservoir,7,2
187,0851A6A4,0x851cd4c,0x851a694,1,12,22,0.0,0.0,2.0,7.0,0.0,1.0,8.0,48.0,152.0,4.0,4.0,1.0,59.0,18.0,96.0,176.0,1.0,3.0,2.0,0.0,0.0,128.0,176.0,1.0,3.0,3.0,0.0,0.0,144.0,128.0,2.0,15.0,4.0,0.0,0.0,160.0,176.0,1.0,3.0,5.0,0.0,0.0,192.0,176.0,1.0,3.0,6.0,0.0,0.0,224.0,176.0,1.0,3.0,7.0,0.0,0.0,256.0,176.0,1.0,3.0,8.0,0.0,0.0,288.0,176.0,1.0,3.0,9.0,0.0,0.0,320.0,176.0,1.0,3.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,3
188,0851A724,0x851cddc,0x851a714,1,14,25,16.0,128.0,2.0,7.0,0.0,1.0,7.0,16.0,128.0,2.0,7.0,1.0,1.0,8.0,80.0,160.0,1.0,63.0,2.0,1.0,0.0,112.0,88.0,4.0,3.0,3.0,27.0,11.0,112.0,184.0,1.0,63.0,4.0,1.0,0.0,144.0,160.0,1.0,63.0,5.0,1.0,0.0,168.0,144.0,1.0,63.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,4
189,0851A7EC,0x851ce3c,0x851a7bc,3,14,31,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,12.0,0.0,0.0,2.0,7.0,2.0,1.0,14.0,8.0,160.0,2.0,0.0,3.0,0.0,0.0,144.0,304.0,1.0,65.0,4.0,6.0,0.0,80.0,344.0,1.0,63.0,5.0,0.0,0.0,48.0,376.0,1.0,63.0,6.0,0.0,0.0,96.0,392.0,1.0,63.0,7.0,0.0,0.0,120.0,400.0,1.0,63.0,8.0,0.0,0.0,146.0,400.0,1.0,63.0,9.0,0.0,0.0,160.0,374.0,1.0,63.0,10.0,0.0,0.0,179.0,388.0,1.0,63.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,5
190,0851A88C,0x851ced8,0x851a85c,3,15,24,0.0,0.0,2.0,7.0,0.0,1.0,7.0,0.0,0.0,2.0,7.0,1.0,1.0,8.0,112.0,384.0,1.0,64.0,2.0,0.0,0.0,304.0,128.0,1.0,63.0,3.0,1.0,0.0,304.0,256.0,1.0,63.0,4.0,1.0,0.0,304.0,384.0,1.0,63.0,5.0,1.0,0.0,336.0,192.0,1.0,63.0,6.0,1.0,0.0,336.0,320.0,1.0,63.0,7.0,1.0,0.0,336.0,704.0,1.0,63.0,8.0,1.0,0.0,400.0,192.0,1.0,63.0,9.0,1.0,0.0,400.0,320.0,1.0,63.0,10.0,1.0,0.0,432.0,256.0,1.0,63.0,11.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,6
191,0851A934,0x851cf74,0x851a924,1,16,28,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,11.0,0.0,0.0,2.0,7.0,2.0,1.0,12.0,136.0,136.0,1.0,62.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,7
192,0851A9EC,0x851cfb0,0x851a9cc,2,15,31,0.0,0.0,2.0,32.0,0.0,9.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,10.0,0.0,0.0,2.0,7.0,2.0,1.0,11.0,0.0,0.0,2.0,7.0,3.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,8
193,0851AA94,0x851cfec,0x851aa84,1,15,32,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,12.0,0.0,0.0,2.0,7.0,2.0,1.0,14.0,208.0,88.0,4.0,2.0,3.0,107.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,9
194,0851AB3C,0x851d028,0x851ab2c,1,15,34,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,12.0,0.0,0.0,2.0,7.0,2.0,1.0,14.0,48.0,120.0,4.0,2.0,3.0,134.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,10
195,0851AC14,0x851d064,0x851abd4,4,16,31,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,11.0,0.0,0.0,2.0,7.0,2.0,1.0,12.0,184.0,224.0,1.0,0.0,3.0,0.0,0.0,200.0,240.0,1.0,0.0,4.0,0.0,0.0,112.0,256.0,1.0,76.0,5.0,0.0,0.0,48.0,416.0,1.0,87.0,6.0,0.0,0.0,112.0,624.0,1.0,76.0,7.0,0.0,0.0,48.0,672.0,1.0,87.0,8.0,0.0,0.0,16.0,904.0,2.0,8.0,9.0,17.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,11
196,0851AD0C,0x851d0e8,0x851acac,6,17,24,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,11.0,0.0,0.0,2.0,7.0,2.0,1.0,12.0,184.0,224.0,1.0,0.0,3.0,0.0,0.0,200.0,240.0,1.0,0.0,4.0,0.0,0.0,64.0,384.0,1.0,73.0,5.0,0.0,0.0,48.0,640.0,1.0,76.0,6.0,0.0,0.0,64.0,896.0,1.0,73.0,7.0,0.0,0.0,160.0,1088.0,1.0,73.0,8.0,0.0,0.0,192.0,1152.0,1.0,76.0,9.0,0.0,0.0,152.0,1232.0,1.0,0.0,10.0,0.0,0.0,160.0,1232.0,1.0,0.0,11.0,0.0,0.0,168.0,1232.0,1.0,0.0,12.0,0.0,0.0,80.0,1296.0,1.0,76.0,13.0,0.0,0.0,64.0,1408.0,1.0,73.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,12
197,0851ADD4,0x851d1a8,0x851ada4,3,17,31,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,12.0,0.0,0.0,2.0,7.0,2.0,1.0,14.0,0.0,160.0,1.0,81.0,3.0,0.0,0.0,256.0,160.0,1.0,67.0,4.0,0.0,0.0,496.0,72.0,4.0,2.0,5.0,118.0,7.0,512.0,120.0,3.0,0.0,6.0,13.0,0.0,688.0,144.0,1.0,67.0,7.0,0.0,0.0,816.0,128.0,1.0,71.0,8.0,0.0,0.0,1120.0,144.0,1.0,67.0,9.0,0.0,0.0,1280.0,120.0,3.0,1.0,10.0,13.0,3.0,1376.0,144.0,1.0,51.0,11.0,0.0,0.0,1536.0,120.0,3.0,0.0,12.0,13.0,0.0,1680.0,160.0,1.0,67.0,13.0,0.0,0.0,1792.0,144.0,3.0,0.0,14.0,13.0,0.0,1904.0,160.0,1.0,51.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,13
198,0851AE84,0x851d274,0x851ae64,2,17,34,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,23.0,176.0,144.0,1.0,75.0,2.0,0.0,0.0,256.0,160.0,1.0,78.0,3.0,0.0,0.0,384.0,160.0,1.0,104.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,14
199,0851AF14,0x851d2bc,0x851aef4,2,18,24,0.0,0.0,2.0,7.0,0.0,1.0,7.0,0.0,0.0,2.0,7.0,1.0,1.0,8.0,144.0,96.0,2.0,15.0,2.0,0.0,0.0,160.0,432.0,1.0,67.0,3.0,0.0,0.0,240.0,96.0,2.0,15.0,4.0,0.0,0.0,272.0,256.0,2.0,15.0,5.0,0.0,1.0,288.0,432.0,1.0,65.0,6.0,6.0,0.0,336.0,96.0,2.0,15.0,7.0,0.0,0.0,336.0,176.0,1.0,82.0,8.0,0.0,0.0,480.0,440.0,4.0,2.0,9.0,111.0,2.0,560.0,144.0,1.0,82.0,10.0,0.0,0.0,656.0,96.0,2.0,15.0,11.0,0.0,0.0,864.0,400.0,1.0,67.0,12.0,0.0,0.0,896.0,176.0,1.0,82.0,13.0,0.0,0.0,928.0,400.0,1.0,65.0,14.0,3.0,0.0,976.0,96.0,2.0,15.0,15.0,0.0,0.0,992.0,400.0,1.0,67.0,16.0,0.0,0.0,1024.0,176.0,1.0,82.0,17.0,0.0,0.0,1056.0,400.0,1.0,65.0,18.0,3.0,0.0,1136.0,96.0,2.0,15.0,19.0,0.0,0.0,1232.0,160.0,2.0,15.0,20.0,0.0,0.0,1232.0,256.0,2.0,15.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,15
200,0851AFBC,0x851d3d0,0x851afac,1,32,27,0.0,0.0,2.0,7.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,1.0,1.0,11.0,0.0,0.0,2.0,7.0,2.0,1.0,12.0,120.0,176.0,1.0,80.0,3.0,0.0,0.0,192.0,152.0,4.0,2.0,4.0,110.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Underground Reservoir,7,16
