Team,Level,Name,Code,Act,Region,Rule,Location Type,Hint Info,Notes
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 59,0x9393050e,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 60,0x9393050f,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 61,0x93930510,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 62,0x93930511,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 63,0x93930512,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 64,0x93930513,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 65,0x93930514,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 66,0x93930515,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 67,0x93930516,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 68,0x93930517,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 69,0x93930518,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 70,0x93930519,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 71,0x9393051a,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 72,0x9393051b,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 73,0x9393051c,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 74,0x9393051d,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 75,0x9393051e,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 76,0x9393051f,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 77,0x93930520,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 78,0x93930521,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 79,0x93930522,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 80,0x93930523,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 81,0x93930524,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 82,0x93930525,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 83,0x93930526,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 84,0x93930527,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 85,0x93930528,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 86,0x93930529,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 87,0x9393052a,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 88,0x9393052b,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 89,0x9393052c,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 90,0x9393052d,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 91,0x9393052e,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 92,0x9393052f,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 93,0x93930530,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 94,0x93930531,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 95,0x93930532,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 96,0x93930533,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 97,0x93930534,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 98,0x93930535,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 99,0x93930536,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 2 Enemies Killed: 100,0x93930537,2,Lost Jungle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 1,0x93930538,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 2,0x93930539,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 3,0x9393053a,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 4,0x9393053b,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 5,0x9393053c,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 6,0x9393053d,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 7,0x9393053e,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 8,0x9393053f,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 9,0x93930540,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 10,0x93930541,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 11,0x93930542,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 12,0x93930543,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 13,0x93930544,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 14,0x93930545,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 15,0x93930546,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 16,0x93930547,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 17,0x93930548,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 18,0x93930549,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 19,0x9393054a,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 20,0x9393054b,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 21,0x9393054c,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 22,0x9393054d,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 23,0x9393054e,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 24,0x9393054f,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 25,0x93930550,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 26,0x93930551,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 27,0x93930552,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 28,0x93930553,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 29,0x93930554,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 30,0x93930555,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 31,0x93930556,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 32,0x93930557,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 33,0x93930558,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 34,0x93930559,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 35,0x9393055a,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 36,0x9393055b,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 37,0x9393055c,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 38,0x9393055d,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 39,0x9393055e,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 40,0x9393055f,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 41,0x93930560,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 42,0x93930561,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 43,0x93930562,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 44,0x93930563,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 45,0x93930564,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 46,0x93930565,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 47,0x93930566,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 48,0x93930567,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 49,0x93930568,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 50,0x93930569,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 51,0x9393056a,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 52,0x9393056b,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 53,0x9393056c,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 54,0x9393056d,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 55,0x9393056e,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 56,0x9393056f,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 57,0x93930570,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 58,0x93930571,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 59,0x93930572,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 60,0x93930573,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 61,0x93930574,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 62,0x93930575,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 63,0x93930576,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 64,0x93930577,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 65,0x93930578,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 66,0x93930579,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 67,0x9393057a,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 68,0x9393057b,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 69,0x9393057c,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 70,0x9393057d,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 71,0x9393057e,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 72,0x9393057f,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 73,0x93930580,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 74,0x93930581,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 75,0x93930582,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 76,0x93930583,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 77,0x93930584,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 78,0x93930585,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 79,0x93930586,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 80,0x93930587,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 81,0x93930588,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 82,0x93930589,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 83,0x9393058a,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 84,0x9393058b,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 85,0x9393058c,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 86,0x9393058d,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 87,0x9393058e,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 88,0x9393058f,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 89,0x93930590,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 90,0x93930591,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 91,0x93930592,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 92,0x93930593,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 93,0x93930594,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 94,0x93930595,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 95,0x93930596,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 96,0x93930597,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 97,0x93930598,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 98,0x93930599,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 99,0x9393059a,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Hang Castle,Hang Castle Dark Act 2 Enemies Killed: 100,0x9393059b,2,Hang Castle Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 1,0x9393059c,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 2,0x9393059d,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 3,0x9393059e,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 4,0x9393059f,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 5,0x939305a0,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 6,0x939305a1,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 7,0x939305a2,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 8,0x939305a3,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 9,0x939305a4,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 10,0x939305a5,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 11,0x939305a6,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 12,0x939305a7,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 13,0x939305a8,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 14,0x939305a9,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 15,0x939305aa,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 16,0x939305ab,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 17,0x939305ac,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 18,0x939305ad,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 19,0x939305ae,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 20,0x939305af,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 21,0x939305b0,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 22,0x939305b1,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 23,0x939305b2,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 24,0x939305b3,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 25,0x939305b4,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 26,0x939305b5,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 27,0x939305b6,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 28,0x939305b7,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 29,0x939305b8,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 30,0x939305b9,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 31,0x939305ba,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 32,0x939305bb,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 33,0x939305bc,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 34,0x939305bd,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 35,0x939305be,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 36,0x939305bf,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 37,0x939305c0,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 38,0x939305c1,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 39,0x939305c2,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 40,0x939305c3,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 41,0x939305c4,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 42,0x939305c5,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 43,0x939305c6,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 44,0x939305c7,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 45,0x939305c8,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 46,0x939305c9,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 47,0x939305ca,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 48,0x939305cb,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 2 Enemies Killed: 49,0x939305cc,2,Mystic Mansion Dark ObjSanity,,ObjSanity,,
